ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.L.1.Hit	AOI.L.2.Hit	AOI.L.3...leak.Hit	AOI.L.4.Hit	AOI.R.1...leak.Hit	AOI.R.2.Hit	AOI.R.3.Hit	AOI.R.4.Hit	AOI.S.1.Hit	AOI.S.2...sen_leak.Hit	AOI.S.3.Hit	AOI.S.4.Hit	AOI.leak.Hit
Max	sex0	400	NA	Fixation	100	801	203	3.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	400	NA	Fixation	100	801	203	3.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	400	NA	Fixation	100	801	203	3.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	400	NA	Fixation	100	801	203	3.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	400	NA	Fixation	100	801	203	3.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	400	NA	Fixation	100	801	203	3.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	457	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	457	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	401	NA	Fixation	150	912	210	0.73	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	401	NA	Fixation	150	912	210	0.73	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	401	NA	Fixation	150	912	210	0.73	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	401	NA	Fixation	150	912	210	0.73	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	401	NA	Fixation	150	912	210	0.73	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	401	NA	Fixation	150	912	210	0.73	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	401	NA	Fixation	150	912	210	0.73	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	401	NA	Fixation	150	912	210	0.73	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	401	NA	Fixation	150	912	210	0.73	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	NA	458	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	458	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	458	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	402	NA	Fixation	100	909	139	0.43	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Max	sex0	402	NA	Fixation	100	909	139	0.43	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Max	sex0	402	NA	Fixation	100	909	139	0.43	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Max	sex0	402	NA	Fixation	100	909	139	0.43	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Max	sex0	402	NA	Fixation	100	909	139	0.43	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Max	sex0	402	NA	Fixation	100	909	139	0.43	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Max	sex0	NA	459	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	459	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	459	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	403	NA	Fixation	417	595	148	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	NA	460	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	460	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	460	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	404	NA	Fixation	133	626	175	7.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	404	NA	Fixation	133	626	175	7.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	404	NA	Fixation	133	626	175	7.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	404	NA	Fixation	133	626	175	7.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	404	NA	Fixation	133	626	175	7.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	404	NA	Fixation	133	626	175	7.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	404	NA	Fixation	133	626	175	7.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	404	NA	Fixation	133	626	175	7.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	461	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	461	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	461	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	405	NA	Fixation	167	901	172	7.16	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Max	sex0	405	NA	Fixation	167	901	172	7.16	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Max	sex0	405	NA	Fixation	167	901	172	7.16	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Max	sex0	405	NA	Fixation	167	901	172	7.16	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Max	sex0	405	NA	Fixation	167	901	172	7.16	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Max	sex0	405	NA	Fixation	167	901	172	7.16	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Max	sex0	405	NA	Fixation	167	901	172	7.16	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Max	sex0	405	NA	Fixation	167	901	172	7.16	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Max	sex0	405	NA	Fixation	167	901	172	7.16	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Max	sex0	405	NA	Fixation	167	901	172	7.16	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Max	sex0	NA	462	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	462	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	462	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	406	NA	Fixation	233	920	206	0.64	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	NA	463	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	407	NA	Fixation	233	879	221	5.58	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Max	sex0	NA	464	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	464	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	464	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	464	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	408	NA	Fixation	233	609	158	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	NA	465	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	465	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	409	NA	Fixation	167	523	209	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	409	NA	Fixation	167	523	209	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	409	NA	Fixation	167	523	209	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	409	NA	Fixation	167	523	209	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	409	NA	Fixation	167	523	209	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	409	NA	Fixation	167	523	209	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	409	NA	Fixation	167	523	209	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	409	NA	Fixation	167	523	209	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	409	NA	Fixation	167	523	209	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	409	NA	Fixation	167	523	209	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	NA	466	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	466	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	410	NA	Fixation	183	559	192	9.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	410	NA	Fixation	183	559	192	9.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	410	NA	Fixation	183	559	192	9.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	410	NA	Fixation	183	559	192	9.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	410	NA	Fixation	183	559	192	9.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	410	NA	Fixation	183	559	192	9.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	410	NA	Fixation	183	559	192	9.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	410	NA	Fixation	183	559	192	9.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	410	NA	Fixation	183	559	192	9.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	410	NA	Fixation	183	559	192	9.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	410	NA	Fixation	183	559	192	9.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	NA	467	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	411	NA	Fixation	100	513	211	1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	411	NA	Fixation	100	513	211	1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	411	NA	Fixation	100	513	211	1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	411	NA	Fixation	100	513	211	1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	411	NA	Fixation	100	513	211	1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	411	NA	Fixation	100	513	211	1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	NA	468	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	412	NA	Fixation	33	557	185	20.39	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	412	NA	Fixation	33	557	185	20.39	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Max	sex0	NA	469	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	469	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	469	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	469	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	469	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	469	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	469	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	469	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	413	NA	Fixation	117	575	195	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	413	NA	Fixation	117	575	195	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	413	NA	Fixation	117	575	195	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	413	NA	Fixation	117	575	195	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	413	NA	Fixation	117	575	195	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	413	NA	Fixation	117	575	195	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	413	NA	Fixation	117	575	195	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	470	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	470	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	471	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	471	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	471	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	471	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	471	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	471	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	471	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	472	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	472	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	414	NA	Fixation	50	1360	203	40.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	414	NA	Fixation	50	1360	203	40.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	414	NA	Fixation	50	1360	203	40.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	473	Saccade	51	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	473	Saccade	51	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	473	Saccade	51	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	474	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	415	NA	Fixation	200	1614	134	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	415	NA	Fixation	200	1614	134	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	415	NA	Fixation	200	1614	134	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	415	NA	Fixation	200	1614	134	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	415	NA	Fixation	200	1614	134	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	415	NA	Fixation	200	1614	134	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	415	NA	Fixation	200	1614	134	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	415	NA	Fixation	200	1614	134	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	415	NA	Fixation	200	1614	134	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	415	NA	Fixation	200	1614	134	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	415	NA	Fixation	200	1614	134	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	415	NA	Fixation	200	1614	134	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	475	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	475	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	416	NA	Fixation	150	1610	152	27.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	416	NA	Fixation	150	1610	152	27.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	416	NA	Fixation	150	1610	152	27.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	416	NA	Fixation	150	1610	152	27.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	416	NA	Fixation	150	1610	152	27.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	416	NA	Fixation	150	1610	152	27.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	416	NA	Fixation	150	1610	152	27.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	416	NA	Fixation	150	1610	152	27.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	416	NA	Fixation	150	1610	152	27.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	476	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	476	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	476	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	476	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	476	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	477	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	477	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	477	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	477	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	417	NA	Fixation	100	1609	124	3.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	417	NA	Fixation	100	1609	124	3.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	417	NA	Fixation	100	1609	124	3.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	417	NA	Fixation	100	1609	124	3.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	417	NA	Fixation	100	1609	124	3.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	417	NA	Fixation	100	1609	124	3.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	478	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	478	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	478	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	478	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	478	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	478	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	479	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	sex0	NA	479	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
